Time	Left foot marker	Right foot marker	Left vertical force	Right vertical force	Success	Preferred left step length	Preferred Right step length	Left gain	Right gain	Constant	Stride Number	Right step length	Left step length	Sum of gains and steps	Lower bound success	Upper bound success	Score	Success Region	Left heel strike	Right heel strike	Short or long first	Feedback	Firework position	Left foot lateral position	Right foot lateral position	Left hip	Right hip
5953.461221	0.333967	0.308453	293.812958	293.188202	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278959	0.208462	0.912539	0.925721
5953.464555	0.333967	0.308453	293.812958	293.188202	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278959	0.208462	0.912539	0.925721
5953.467888	0.333967	0.308453	293.812958	293.188202	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278959	0.208462	0.912539	0.925721
5953.471221	0.333967	0.308451	294.386200	292.993042	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278953	0.208463	0.912575	0.925743
5953.474555	0.333967	0.308451	294.386200	292.993042	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278953	0.208463	0.912575	0.925743
5953.477888	0.333967	0.308451	294.386200	292.993042	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278953	0.208463	0.912575	0.925743
5953.481221	0.333972	0.308448	294.689026	292.542206	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278948	0.208468	0.912616	0.925765
5953.484555	0.333972	0.308448	294.689026	292.542206	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278948	0.208468	0.912616	0.925765
5953.487888	0.333972	0.308448	294.689026	292.542206	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278948	0.208468	0.912616	0.925765
5953.491221	0.333975	0.308449	294.779388	291.942383	0.000000	0.490000	0.480000	1.000000	1.000000	2.000000	0.000000	0.000000	-1.242985	-1.381094	1.450000	2.550000	0.000000	0.550000	0.000000	0.000000	1.000000	2.000000	1.000000	-0.278946	0.208470	0.912658	0.925783
